KCNA1	Kv1.1	0	0	0	100	18.18181818	18.18181818	0	100	0	0	0	100	27.27272727	27.27272727	0	100	18.18181818	18.18181818	0	100	4.761904762	4.761904762	0	100	0	0	0	100	4.761904762	4.761904762	0	100	6.666666667	6.666666667	0	100	13.63636364	13.63636364	0	100	0	0	0	100	24.13793103	24.13793103	0	100	0	0	0	100	117.6011345	117.6011345	0	1300
KCNA2	Kv1.2	0.625	0.625	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	4.761904762	4.761904762	0	100	0	0	0	100	14.28571429	14.28571429	0	100	13.33333333	13.33333333	0	100	9.090909091	9.090909091	0	100	7.317073171	7.317073171	0	100	10.34482759	10.34482759	0	100	0	0	0	100	59.75876223	59.75876223	0	1300
KCNA3	Kv1.3	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	1300
KCNA4	Kv1.4	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	1300
KCNA5	Kv1.5	2.429149798	0.4048583	2.024291498	100	4.545454545	0	4.545454545	100	3.703703704	0	3.703703704	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	5.555555556	2.222222222	3.333333333	100	16.2338636	2.627080522	13.60678308	1300
KCNA6	Kv1.6	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	1300
KCNA7	Kv1.7	0	0	0	100	0	0	0	100	2.272727273	0	2.272727273	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	1.587301587	0	1.587301587	100	3.86002886	0	3.86002886	1300
KCNA10	Kv1.8	0	0	0	100	4.761904762	0	4.761904762	100	3.125	0	3.125	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	7.886904762	0	7.886904762	1300
KCNB1	Kv2.1	0	0	0	100	0	0	0	100	5	5	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	22.72727273	22.72727273	0	100	14.28571429	14.28571429	0	100	14.28571429	14.28571429	0	100	20	20	0	100	10.34482759	10.34482759	0	100	2.283105023	0.228310502	2.054794521	100	88.92663391	86.87183939	2.054794521	1300
KCNB2	Kv2.2	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0.205338809	0	0.205338809	100	0.205338809	0	0.205338809	1300
KCNC1	Kv3.1	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	4.347826087	4.347826087	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	4.347826087	4.347826087	0	1300
KCNC2	Kv3.2	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	1300
KCNC3	Kv3.3	1.724137931	0	1.724137931	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	13.04347826	13.04347826	0	100	0	0	0	100	4.545454545	4.545454545	0	100	0	0	0	100	4.545454545	4.545454545	0	100	1.376146789	0.458715596	0.917431193	100	25.23467207	22.59310295	2.641569124	1300
KCNC4	Kv3.4	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	4.761904762	0	4.761904762	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	1.226993865	0	1.226993865	100	5.988898627	0	5.988898627	1300
KCND1	Kv4.1	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	1300
KCND2	Kv4.2	0	0	0	100	0	0	0	100	0	0	0	100	4.545454545	0	4.545454545	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	4.545454545	0	4.545454545	1300
KCND3	Kv4.3	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	4.761904762	4.761904762	0	100	12.5	12.5	0	100	14.28571429	14.28571429	0	100	0.790513834	0	0.790513834	100	32.33813288	31.54761905	0.790513834	1300
KCNF1	Kv5.1	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	1300
KCNG1	Kv6.1	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	4.761904762	0	4.761904762	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	4.761904762	0	4.761904762	1300
KCNG2	Kv6.2	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	1300
KCNG3	Kv6.3	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	1300
KCNG4	Kv6.4	0.917431193	0	0.917431193	100	0	0	0	100	4.761904762	0	4.761904762	100	0	0	0	100	0	0	0	100	0	0	0	100	14.28571429	0	14.28571429	100	0	0	0	100	0	0	0	100	0	0	0	100	2.380952381	0	2.380952381	100	0	0	0	100	0	0	0	100	22.34600262	0	22.34600262	1300
KCNQ1	Kv7.1	7.438016529	6.611570248	0.826446281	100	33.33333333	33.33333333	0	100	20	20	0	100	4.761904762	4.761904762	0	100	53.57142857	53.57142857	0	100	47.61904762	42.85714286	4.761904762	100	12.5	12.5	0	100	60.86956522	60.86956522	0	100	84.61538462	84.61538462	0	100	61.9047619	61.9047619	0	100	51.11111111	48.88888889	2.222222222	100	61.9047619	61.9047619	0	100	14.63414634	13.41463415	1.219512195	100	514.2634619	505.2333764	9.03008546	1300
KCNQ2	Kv7.2	6.593406593	4.395604396	2.197802198	100	14.28571429	14.28571429	0	100	50	50	0	100	9.523809524	9.523809524	0	100	30.43478261	30.43478261	0	100	19.04761905	19.04761905	0	100	37.5	37.5	0	100	100	100	0	100	46.15384615	46.15384615	0	100	52.38095238	52.38095238	0	100	97.43589744	97.43589744	0	100	61.9047619	61.9047619	0	100	14.46428571	12.32142857	2.142857143	100	539.7250756	535.3844163	4.340659341	1300
KCNQ3	Kv7.3	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	9.090909091	9.090909091	0	100	0	0	0	100	0	0	0	100	14.58333333	14.58333333	0	100	4.761904762	4.761904762	0	100	2.111324376	0.575815739	1.535508637	100	30.54747156	29.01196293	1.535508637	1300
KCNQ4	Kv7.4	2.06185567	1.030927835	1.030927835	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	4.761904762	4.761904762	0	100	0	0	0	100	0	0	0	100	15.38461538	15.38461538	0	100	0	0	0	100	36.84210526	36.84210526	0	100	4.761904762	4.761904762	0	100	1.058201058	0.529100529	0.529100529	100	64.8705869	63.31055854	1.560028364	1300
KCNQ5	Kv7.5	0	0	0	100	4.761904762	4.761904762	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	4.761904762	4.761904762	0	100	0.341296928	0.341296928	0	100	9.865106452	9.865106452	0	1300
KCNV1	Kv8.1	0.476190476	0	0.476190476	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0.476190476	0	0.476190476	1300
KCNV2	Kv8.2	1.935483871	0.64516129	1.290322581	100	4.761904762	4.761904762	0	100	7.058823529	4.705882353	2.352941176	100	0	0	0	100	1.851851852	0	1.851851852	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	2.5	2.5	0	100	0	0	0	100	3.773584906	0	3.773584906	100	21.88164892	12.61294841	9.268700515	1300
KCNS1	Kv9.1	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	3.225806452	0	3.225806452	100	3.225806452	0	3.225806452	1300
KCNS2	Kv9.2	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	1300
KCNS3	Kv9.3	0	0	0	100	0	0	0	100	0	0	0	100	4.347826087	0	4.347826087	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	1.282051282	0	1.282051282	100	5.629877369	0	5.629877369	1300
KCNH1	Kv10.1	0.909090909	0.909090909	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	13.04347826	13.04347826	0	100	11.11111111	11.11111111	0	100	13.63636364	13.63636364	0	100	0	0	0	100	14.28571429	14.28571429	0	100	0.610997963	0.610997963	0	100	53.59675617	53.59675617	0	1300
KCNH5	Kv10.2	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	4.761904762	0	4.761904762	100	0	0	0	100	0	0	0	100	0.575815739	0	0.575815739	100	5.337720501	0	5.337720501	1300
KCNH2	Kv11.1	11.1662531	10.17369727	0.992555831	100	14.28571429	14.28571429	0	100	11.53846154	11.53846154	0	100	9.523809524	9.523809524	0	100	16.66666667	16.66666667	0	100	14.28571429	14.28571429	0	100	0	0	0	100	14.28571429	9.523809524	4.761904762	100	0	0	0	100	47.61904762	47.61904762	0	100	60	60	0	100	28.57142857	28.57142857	0	100	9	7.2	1.8	100	236.9428099	229.3883493	7.554460593	1300
KCNH6	Kv11.2	0.383141762	0	0.383141762	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0.207039337	0	0.207039337	100	0.5901811	0	0.5901811	1300
KCNH7	Kv11.3	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0.187265918	0	0.187265918	100	0.187265918	0	0.187265918	1300
KCNH8	Kv12.1	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0.313479624	0	0.313479624	100	0.313479624	0	0.313479624	1300
KCNH3	Kv12.2	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	1300
KCNH4	Kv12.3	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	1300
